"org","organisation","year","measure","score","headcount","parent","par"
"NSANDI","National Savings and Investments",2014,"B02",76,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B03",75,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B04",61,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B05",79,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B06",95,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B07",93,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B08",90,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B09",74,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B10",89,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B11",87,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B12",77,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B13",78,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B14",81,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B15",66,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B16",70,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B17",64,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B18",46,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B19",88,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B20",85,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B21",80,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B22",77,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B23",65,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B24",40,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B25",54,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B26",82,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B27",91,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B28",69,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B29",85,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B30",86,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B31",71,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B32",83,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B33",93,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B34",79,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B35",66,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B36",74,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B37",28,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B38",32,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B39",21,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B40",79,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B41",77,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B42",74,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B43",76,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B44",72,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B45",51,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B46",58,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B47",64,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B48",44,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B49",60,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B50",64,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B51",55,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B52",60,170,"HM Treasury","HMT"
"NSANDI","National Savings and Investments",2014,"B53",52,170,"HM Treasury","HMT"
"HO","Home Office (excl. agencies)",2014,"B01",88,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B02",77,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B03",71,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B04",56,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B05",72,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B06",86,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B07",81,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B08",82,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B09",67,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B10",80,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B11",81,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B12",61,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B13",72,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B14",77,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B15",61,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B16",58,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B17",58,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B18",38,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B19",81,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B20",80,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B21",73,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B22",64,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B23",52,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B24",49,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B25",48,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B26",75,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B27",82,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B28",62,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B29",71,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B30",77,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B31",64,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B32",69,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B33",84,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B34",64,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B35",56,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B36",64,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B37",37,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B38",33,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B39",29,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B40",36,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B41",48,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B42",39,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B43",33,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B44",34,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B45",21,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B46",19,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B47",54,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B48",32,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B49",35,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B50",53,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B51",41,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B52",42,23520,"Civil Service","CS"
"HO","Home Office (excl. agencies)",2014,"B53",37,23520,"Civil Service","CS"
"HMPO","Her Majesty's Passport Office",2014,"B01",89,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B02",76,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B03",76,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B04",47,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B05",60,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B06",88,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B07",83,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B08",87,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B09",67,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B10",77,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B11",74,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B12",67,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B13",71,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B14",75,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B15",61,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B16",60,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B17",56,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B18",43,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B19",85,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B20",80,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B21",69,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B22",66,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B23",49,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B24",55,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B25",44,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B26",76,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B27",84,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B28",61,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B29",76,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B30",88,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B31",71,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B32",79,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B33",89,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B34",75,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B35",68,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B36",75,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B37",22,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B38",29,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B39",20,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B40",40,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B41",53,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B42",43,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B43",39,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B44",36,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B45",38,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B46",31,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B47",54,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B48",33,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B49",40,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B50",54,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B51",51,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B52",49,3770,"Home Office","HO"
"HMPO","Her Majesty's Passport Office",2014,"B53",47,3770,"Home Office","HO"
"DFID","Department for International Development",2014,"B01",94,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B02",83,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B03",80,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B04",63,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B05",77,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B06",94,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B07",91,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B08",91,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B09",73,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B10",80,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B11",82,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B12",68,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B13",72,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B14",81,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B15",67,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B16",68,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B17",67,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B18",45,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B19",81,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B20",80,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B21",76,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B22",59,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B23",62,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B24",55,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B25",61,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B26",80,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B27",86,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B28",71,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B29",76,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B30",84,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B31",75,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B32",83,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B33",91,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B34",75,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B35",57,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B36",63,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B37",39,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B38",40,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B39",34,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B40",58,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B41",67,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B42",58,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B43",48,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B44",51,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B45",38,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B46",30,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B47",62,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B48",43,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B49",43,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B50",84,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B51",67,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B52",67,1900,"Civil Service","CS"
"DFID","Department for International Development",2014,"B53",65,1900,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B01",90,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B02",80,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B03",76,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B04",61,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B05",79,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B06",86,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B07",82,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B08",83,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B09",72,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B10",84,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B11",83,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B12",64,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B13",76,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B14",80,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B15",66,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B16",64,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B17",65,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B18",43,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B19",85,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B20",82,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B21",77,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B22",63,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B23",52,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B24",47,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B25",45,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B26",83,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B27",86,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B28",70,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B29",78,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B30",84,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B31",69,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B32",75,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B33",89,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B34",67,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B35",60,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B36",67,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B37",35,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B38",34,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B39",28,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B40",49,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B41",56,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B42",50,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B43",42,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B44",44,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B45",33,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B46",29,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B47",59,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B48",38,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B49",42,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B50",59,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B51",49,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B52",43,4220,"Civil Service","CS"
"MOJ","Ministry of Justice (excl. agencies) ",2014,"B53",42,4220,"Civil Service","CS"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B01",87,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B02",79,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B03",75,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B04",53,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B05",63,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B06",81,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B07",78,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B08",81,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B09",67,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B10",76,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B11",77,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B12",67,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B13",68,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B14",74,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B15",65,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B16",63,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B17",62,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B18",42,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B19",85,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B20",83,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B21",80,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B22",69,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B23",51,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B24",39,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B25",37,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B26",77,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B27",83,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B28",60,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B29",73,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B30",89,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B31",73,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B32",83,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B33",88,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B34",75,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B35",60,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B36",68,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B37",18,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B38",28,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B39",17,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B40",38,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B41",49,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B42",44,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B43",42,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B44",35,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B45",32,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B46",26,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B47",52,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B48",36,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B49",40,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B50",47,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B51",33,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B52",38,18820,"Justice","MOJ"
"HMCTS","Her Majesty's Courts and Tribunals Service",2014,"B53",38,18820,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B01",87,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B02",77,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B03",76,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B04",63,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B05",74,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B06",91,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B07",88,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B08",90,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B09",69,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B10",83,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B11",80,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B12",70,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B13",75,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B14",77,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B15",73,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B16",68,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B17",68,1500,"Justice","MOJ"
